Zip Code,State,County,Median Household Income,Land Area in Square Miles
52638,IA,Des Moines County,56500.0,34.0
52639,IA,Lee County,49750.0,38.23
52640,IA,Louisa County,55529.0,72.82
52641,IA,Henry County,48057.0,211.79
52644,IA,Henry County,75500.0,42.89
52645,IA,Henry County,45923.0,71.18
52646,IA,Louisa County,43333.0,54.18
52647,IA,Henry County,51875.0,0.35
52649,IA,Henry County,41538.0,46.07
52650,IA,Des Moines County,70417.0,40.26
52651,IA,Van Buren County,54271.0,60.46
52653,IA,Louisa County,47500.0,112.72
52654,IA,Henry County,48594.0,52.32
52655,IA,Des Moines County,43207.0,16.4
52656,IA,Lee County,62852.0,95.23
52657,IA,Lee County,38438.0,0.19
52658,IA,Lee County,59609.0,45.49
52659,IA,Henry County,45588.0,61.7
52660,IA,Des Moines County,56339.0,22.14
52701,IA,Clinton County,58750.0,0.63
52720,IA,Muscatine County,51054.0,40.81
52721,IA,Cedar County,51827.0,41.97
52722,IA,Scott County,70360.0,26.53
52726,IA,Scott County,81359.0,36.12
52727,IA,Clinton County,81250.0,24.34
52728,IA,Scott County,43819.0,1.55
52729,IA,Clinton County,63333.0,41.98
52730,IA,Clinton County,47868.0,36.59
52731,IA,Clinton County,55333.0,52.74
52732,IA,Clinton County,43782.0,110.82
52737,IA,Louisa County,47083.0,0.23
52738,IA,Louisa County,50742.0,122.83
52739,IA,Muscatine County,40114.0,32.8
52742,IA,Clinton County,64625.0,117.22
52745,IA,Scott County,68438.0,28.54
52746,IA,Scott County,65583.0,26.47
52747,IA,Cedar County,53813.0,21.65
52748,IA,Scott County,60392.0,41.27
52749,IA,Muscatine County,77125.0,2.01
52750,IA,Clinton County,67240.0,30.1
52751,IA,Clinton County,55469.0,49.76
52752,IA,Louisa County,43750.0,0.38
52753,IA,Scott County,75241.0,24.9
52754,IA,Louisa County,60769.0,71.32
52755,IA,Johnson County,61450.0,60.41
52756,IA,Scott County,81389.0,42.77
52757,IA,Clinton County,47500.0,1.19
52758,IA,Scott County,55000.0,0.62
52760,IA,Muscatine County,67031.0,21.98
52761,IA,Muscatine County,48980.0,177.02
52765,IA,Scott County,71875.0,30.19
52766,IA,Muscatine County,51442.0,45.3
52767,IA,Scott County,27857.0,0.67
52768,IA,Scott County,52337.0,32.25
52769,IA,Muscatine County,68250.0,41.2
52772,IA,Cedar County,55679.0,131.12
52773,IA,Scott County,60882.0,56.28
52774,IA,Clinton County,66875.0,0.28
52776,IA,Muscatine County,50938.0,84.6
52777,IA,Clinton County,47235.0,54.03
52778,IA,Muscatine County,62841.0,83.32
52801,IA,Scott County,15969.0,0.36
52802,IA,Scott County,31568.0,9.56
52803,IA,Scott County,41529.0,5.12
52804,IA,Scott County,50088.0,33.8
52806,IA,Scott County,48553.0,30.68
52807,IA,Scott County,50319.0,29.53
53001,WI,Sheboygan County,65500.0,29.48
53002,WI,Washington County,65583.0,31.77
53003,WI,Dodge County,41118.0,0.47
53004,WI,Ozaukee County,72262.0,35.32
53005,WI,Waukesha County,85288.0,14.57
53006,WI,Dodge County,60833.0,41.09
53007,WI,Waukesha County,43631.0,0.78
53010,WI,Fond du Lac County,61231.0,102.93
53011,WI,Sheboygan County,59071.0,39.64
53012,WI,Ozaukee County,80521.0,35.08
53013,WI,Sheboygan County,65795.0,28.83
53014,WI,Calumet County,54664.0,127.86
53015,WI,Manitowoc County,58929.0,39.72
53016,WI,Dodge County,48875.0,0.48
53017,WI,Washington County,94808.0,17.49
53018,WI,Waukesha County,94873.0,11.52
53019,WI,Fond du Lac County,52417.0,39.7
53020,WI,Sheboygan County,58234.0,61.48
53021,WI,Ozaukee County,66491.0,33.1
53022,WI,Washington County,74646.0,27.89
53023,WI,Sheboygan County,57083.0,40.35
53024,WI,Ozaukee County,66554.0,27.33
53027,WI,Washington County,61893.0,92.32
53029,WI,Waukesha County,87798.0,37.17
53031,WI,Sheboygan County,,0.01
53032,WI,Dodge County,61875.0,32.23
53033,WI,Washington County,78889.0,14.68
53034,WI,Dodge County,52784.0,8.34
53035,WI,Dodge County,57841.0,35.42
53036,WI,Jefferson County,66250.0,26.79
53037,WI,Washington County,59545.0,22.98
53038,WI,Jefferson County,62401.0,30.2
53039,WI,Dodge County,52010.0,70.84
53040,WI,Washington County,70156.0,65.18
53042,WI,Manitowoc County,58183.0,61.67
53044,WI,Sheboygan County,87109.0,3.93
53045,WI,Waukesha County,87587.0,14.39
53046,WI,Waukesha County,52083.0,2.42
53047,WI,Dodge County,62656.0,0.16
53048,WI,Dodge County,49767.0,26.52
53049,WI,Fond du Lac County,74595.0,39.71
53050,WI,Dodge County,57292.0,68.55
53051,WI,Waukesha County,71603.0,32.96
53057,WI,Fond du Lac County,61400.0,32.96
53058,WI,Waukesha County,83942.0,5.78
53059,WI,Dodge County,63917.0,31.54
53061,WI,Calumet County,44625.0,45.74
53063,WI,Manitowoc County,66705.0,39.13
53065,WI,Fond du Lac County,62500.0,44.77
53066,WI,Waukesha County,79940.0,105.7
53069,WI,Waukesha County,128173.0,0.39
53070,WI,Sheboygan County,61740.0,28.49
53072,WI,Waukesha County,73993.0,29.19
53073,WI,Sheboygan County,56916.0,81.46
53074,WI,Ozaukee County,61560.0,30.14
53075,WI,Sheboygan County,56648.0,36.26
53076,WI,Washington County,102794.0,22.19
53078,WI,Dodge County,69853.0,33.72
53079,WI,Fond du Lac County,64423.0,34.01
53080,WI,Ozaukee County,63654.0,28.7
53081,WI,Sheboygan County,42333.0,25.43
53083,WI,Sheboygan County,60858.0,32.44
53085,WI,Sheboygan County,56436.0,71.13
53086,WI,Washington County,71692.0,21.48
53088,WI,Calumet County,55455.0,1.32
53089,WI,Waukesha County,75313.0,27.24
53090,WI,Washington County,64483.0,56.07
53091,WI,Dodge County,56250.0,25.77
53092,WI,Ozaukee County,100658.0,20.39
53093,WI,Sheboygan County,69076.0,20.07
53094,WI,Jefferson County,48951.0,89.68
53095,WI,Washington County,59348.0,71.86
53097,WI,Ozaukee County,96793.0,26.96
53098,WI,Dodge County,56756.0,103.31
53103,WI,Waukesha County,79214.0,12.88
53104,WI,Kenosha County,63233.0,31.87
53105,WI,Racine County,57673.0,157.42
53108,WI,Racine County,69233.0,19.76
53110,WI,Milwaukee County,45929.0,4.77
53114,WI,Walworth County,57917.0,34.7
53115,WI,Walworth County,49888.0,71.16
53118,WI,Waukesha County,81619.0,37.52
53119,WI,Waukesha County,79348.0,38.64
53120,WI,Walworth County,63319.0,57.76
53121,WI,Walworth County,57909.0,115.23
53122,WI,Waukesha County,116875.0,3.27
53125,WI,Walworth County,77961.0,5.46
53126,WI,Racine County,71179.0,52.24
53128,WI,Walworth County,61946.0,25.4
53129,WI,Milwaukee County,65625.0,5.15
53130,WI,Milwaukee County,63091.0,3.21
53132,WI,Milwaukee County,73742.0,34.79
53137,WI,Jefferson County,62222.0,32.33
53139,WI,Racine County,63229.0,29.98
53140,WI,Kenosha County,38412.0,8.64
53142,WI,Kenosha County,64930.0,21.64
53143,WI,Kenosha County,44750.0,4.17
53144,WI,Kenosha County,50377.0,43.76
53146,WI,Waukesha County,74789.0,18.34
53147,WI,Walworth County,50733.0,71.12
53149,WI,Waukesha County,78876.0,58.72
53150,WI,Waukesha County,85764.0,33.45
53151,WI,Waukesha County,76500.0,17.75
53153,WI,Waukesha County,75547.0,4.12
53154,WI,Milwaukee County,65813.0,28.5
53156,WI,Jefferson County,53600.0,32.23
53158,WI,Kenosha County,76005.0,30.35
53167,WI,Racine County,49880.0,0.22
53168,WI,Kenosha County,69907.0,35.18
53170,WI,Kenosha County,49900.0,1.03
53172,WI,Milwaukee County,52900.0,4.8
53177,WI,Racine County,56886.0,27.28
53178,WI,Jefferson County,51696.0,31.18
53179,WI,Kenosha County,63333.0,10.76
53181,WI,Kenosha County,64821.0,13.95
53182,WI,Racine County,60921.0,56.78
53183,WI,Waukesha County,95422.0,3.56
53184,WI,Walworth County,53361.0,29.31
53185,WI,Racine County,77357.0,45.92
53186,WI,Waukesha County,52948.0,12.57
53188,WI,Waukesha County,64446.0,27.53
53189,WI,Waukesha County,77761.0,47.37
53190,WI,Walworth County,41859.0,134.3
53191,WI,Walworth County,69441.0,3.88
53192,WI,Kenosha County,15331.0,1.08
53195,WI,Walworth County,60000.0,0.32
53202,WI,Milwaukee County,47231.0,2.03
53203,WI,Milwaukee County,68750.0,0.45
53204,WI,Milwaukee County,24355.0,3.28
53205,WI,Milwaukee County,22092.0,1.41
53206,WI,Milwaukee County,22141.0,2.69
53207,WI,Milwaukee County,53646.0,9.83
53208,WI,Milwaukee County,31474.0,3.9
53209,WI,Milwaukee County,33119.0,10.89
53210,WI,Milwaukee County,31149.0,2.55
53211,WI,Milwaukee County,50619.0,3.9
53212,WI,Milwaukee County,29653.0,4.05
53213,WI,Milwaukee County,63005.0,4.03
53214,WI,Milwaukee County,42199.0,7.27
53215,WI,Milwaukee County,33837.0,5.66
53216,WI,Milwaukee County,32906.0,4.64
53217,WI,Milwaukee County,95965.0,14.17
53218,WI,Milwaukee County,36033.0,5.88
53219,WI,Milwaukee County,46175.0,4.95
53220,WI,Milwaukee County,46891.0,5.54
53221,WI,Milwaukee County,46939.0,9.21
53222,WI,Milwaukee County,52390.0,5.54
53223,WI,Milwaukee County,41825.0,10.18
53224,WI,Milwaukee County,42765.0,9.82
53225,WI,Milwaukee County,38125.0,6.88
53226,WI,Milwaukee County,63728.0,6.88
53227,WI,Milwaukee County,45977.0,5.09
53228,WI,Milwaukee County,56004.0,5.2
53233,WI,Milwaukee County,13199.0,1.69
53235,WI,Milwaukee County,44040.0,2.54
53295,WI,Milwaukee County,,0.23
53402,WI,Racine County,58263.0,20.48
53403,WI,Racine County,36979.0,9.53
53404,WI,Racine County,31341.0,4.45
53405,WI,Racine County,50110.0,6.51
53406,WI,Racine County,58711.0,16.57
53501,WI,Rock County,,0.07
53502,WI,Green County,54500.0,51.2
53503,WI,Iowa County,54167.0,56.41
53504,WI,Lafayette County,50208.0,91.24
53505,WI,Rock County,57188.0,18.42
53506,WI,Iowa County,44000.0,63.3
53507,WI,Iowa County,72400.0,62.93
53508,WI,Dane County,75034.0,69.45
53510,WI,Lafayette County,44455.0,42.04
53511,WI,Rock County,40851.0,110.49
53515,WI,Dane County,65298.0,37.07
53516,WI,Lafayette County,61875.0,83.22
53517,WI,Dane County,69034.0,44.31
53518,WI,Richland County,46898.0,74.95
53520,WI,Green County,52150.0,122.91
53521,WI,Dane County,77206.0,61.23
53522,WI,Green County,52000.0,38.74
53523,WI,Dane County,60104.0,48.47
53525,WI,Rock County,57686.0,55.85
53526,WI,Iowa County,43636.0,8.15
53527,WI,Dane County,82285.0,35.94
53528,WI,Dane County,77098.0,46.78
53529,WI,Dane County,76406.0,36.56
53530,WI,Lafayette County,51014.0,133.48
53531,WI,Dane County,77799.0,42.32
53532,WI,Dane County,76511.0,54.11
53533,WI,Iowa County,54599.0,143.89
53534,WI,Rock County,57287.0,81.31
53536,WI,Rock County,64278.0,94.56
53537,WI,Rock County,43854.0,0.87
53538,WI,Jefferson County,55092.0,99.22
53540,WI,Richland County,45938.0,1.37
53541,WI,Lafayette County,43906.0,61.92
53543,WI,Iowa County,52039.0,79.49
53544,WI,Iowa County,55417.0,40.0
53545,WI,Rock County,45830.0,24.78
53546,WI,Rock County,56696.0,82.65
53548,WI,Rock County,45559.0,71.44
53549,WI,Jefferson County,47820.0,69.88
53550,WI,Green County,56897.0,47.92
53551,WI,Jefferson County,57544.0,42.23
53553,WI,Iowa County,55313.0,8.72
53554,WI,Grant County,55231.0,46.78
53555,WI,Columbia County,69850.0,79.75
53556,WI,Richland County,43705.0,46.54
53557,WI,Dodge County,43393.0,5.64
53558,WI,Dane County,69150.0,17.35
53559,WI,Dane County,65372.0,63.66
53560,WI,Dane County,64271.0,58.94
53561,WI,Sauk County,70375.0,36.06
53562,WI,Dane County,71219.0,31.83
53563,WI,Rock County,59935.0,64.6
53565,WI,Iowa County,58719.0,182.87
53566,WI,Green County,45527.0,154.2
53569,WI,Grant County,59500.0,44.15
53570,WI,Green County,59659.0,71.94
53571,WI,Dane County,68750.0,0.41
53572,WI,Dane County,67361.0,104.06
53573,WI,Grant County,41182.0,108.89
53574,WI,Green County,71591.0,41.38
53575,WI,Dane County,81409.0,54.64
53576,WI,Rock County,55893.0,31.31
53577,WI,Sauk County,60398.0,45.93
53578,WI,Sauk County,67981.0,49.23
53579,WI,Dodge County,53205.0,42.81
53580,WI,Iowa County,40000.0,20.67
53581,WI,Richland County,45685.0,238.06
53582,WI,Iowa County,52614.0,34.21
53583,WI,Sauk County,52097.0,76.23
53585,WI,Walworth County,44125.0,27.27
53586,WI,Lafayette County,45677.0,100.43
53587,WI,Lafayette County,45417.0,57.84
53588,WI,Sauk County,58086.0,137.19
53589,WI,Dane County,65586.0,84.27
53590,WI,Dane County,70122.0,66.76
53593,WI,Dane County,90738.0,71.9
53594,WI,Jefferson County,54521.0,70.68
53597,WI,Dane County,87630.0,51.82
53598,WI,Dane County,68661.0,3.45
53599,WI,Lafayette County,30417.0,0.24
53702,WI,Waukesha County,,0.02
53703,WI,Dane County,26257.0,1.82
53704,WI,Dane County,49105.0,22.41
53705,WI,Dane County,62198.0,6.58
53706,WI,Dane County,26685.0,0.53
53711,WI,Dane County,69859.0,25.52
53713,WI,Dane County,33862.0,10.43
53714,WI,Dane County,49371.0,4.61
53715,WI,Dane County,27528.0,1.21
53716,WI,Dane County,59269.0,6.57
53717,WI,Dane County,70765.0,3.65
53718,WI,Dane County,71706.0,20.07
53719,WI,Dane County,67647.0,10.09
53726,WI,Dane County,38883.0,0.5
53792,WI,Dane County,,0.0
53801,WI,Grant County,42578.0,59.15
53802,WI,Grant County,21875.0,0.95
53803,WI,Lafayette County,50521.0,12.27
53804,WI,Grant County,43750.0,50.62
53805,WI,Grant County,45524.0,139.11
53806,WI,Grant County,43403.0,69.41
53807,WI,Grant County,54036.0,106.63
53808,WI,Grant County,51190.0,0.85
53809,WI,Grant County,46483.0,101.28
53810,WI,Grant County,41250.0,36.85
53811,WI,Grant County,52635.0,48.51
53813,WI,Grant County,47962.0,147.74
53816,WI,Grant County,44375.0,60.34
53817,WI,Grant County,38750.0,1.56
53818,WI,Grant County,47030.0,153.5
53820,WI,Grant County,54449.0,89.95
53821,WI,Crawford County,41307.0,103.5
53825,WI,Grant County,52891.0,30.84
53826,WI,Crawford County,42969.0,71.51
53827,WI,Grant County,34706.0,33.97
53901,WI,Columbia County,48650.0,141.96
53910,WI,Adams County,36607.0,61.5
53911,WI,Columbia County,73438.0,35.71
53913,WI,Sauk County,48276.0,131.49
53916,WI,Dodge County,48060.0,100.47
53919,WI,Fond du Lac County,62212.0,68.79
53920,WI,Marquette County,53542.0,7.93
53922,WI,Dodge County,60192.0,45.79
53923,WI,Columbia County,55167.0,77.26
53924,WI,Richland County,44722.0,69.92
53925,WI,Columbia County,57557.0,125.53
53926,WI,Green Lake County,50859.0,48.41
53928,WI,Columbia County,59643.0,0.28
53929,WI,Juneau County,42148.0,79.95
53930,WI,Marquette County,55078.0,40.3
53931,WI,Fond du Lac County,55938.0,0.85
53932,WI,Columbia County,60938.0,37.12
53933,WI,Dodge County,53793.0,37.26
53934,WI,Adams County,41667.0,120.46
53935,WI,Columbia County,49063.0,1.0
53936,WI,Adams County,44583.0,59.27
53937,WI,Sauk County,57813.0,51.37
53939,WI,Green Lake County,38750.0,0.55
53941,WI,Sauk County,53550.0,69.81
53943,WI,Sauk County,51563.0,48.8
53944,WI,Juneau County,45329.0,77.62
53946,WI,Green Lake County,46974.0,126.39
53947,WI,Green Lake County,34375.0,0.26
53948,WI,Juneau County,45294.0,147.25
53949,WI,Marquette County,44443.0,169.72
53950,WI,Juneau County,44782.0,103.16
53951,WI,Sauk County,53542.0,73.22
53952,WI,Adams County,47763.0,94.61
53953,WI,Marquette County,43068.0,2.48
53954,WI,Columbia County,59633.0,79.27
53955,WI,Columbia County,61327.0,73.95
53956,WI,Dodge County,53357.0,78.56
53959,WI,Sauk County,50972.0,110.45
53960,WI,Columbia County,58650.0,90.43
53961,WI,Sauk County,48214.0,23.97
53963,WI,Dodge County,49849.0,83.78
53964,WI,Marquette County,47115.0,113.2
53965,WI,Sauk County,51301.0,169.27
53968,WI,Juneau County,47384.0,72.04
53969,WI,Columbia County,58250.0,0.92
54001,WI,Polk County,48750.0,115.78
54002,WI,St. Croix County,62286.0,75.58
54003,WI,Pierce County,66339.0,28.97
54004,WI,Polk County,50833.0,84.04
54005,WI,Polk County,52857.0,79.59
54006,WI,Polk County,58906.0,27.19
54007,WI,St. Croix County,64375.0,47.18
54009,WI,Polk County,57500.0,32.24
54010,WI,Pierce County,,0.01
54011,WI,Pierce County,62589.0,102.9
54013,WI,St. Croix County,54911.0,101.48
54014,WI,Pierce County,69485.0,43.33
54015,WI,St. Croix County,72056.0,37.79
54016,WI,St. Croix County,80463.0,68.19
54017,WI,St. Croix County,60123.0,138.39
54020,WI,Polk County,53934.0,75.68
54021,WI,Pierce County,78887.0,44.54
54022,WI,Pierce County,60016.0,140.34
54023,WI,St. Croix County,72292.0,41.3
54024,WI,Polk County,50140.0,84.31
54025,WI,St. Croix County,62096.0,48.6
54026,WI,Polk County,59375.0,27.74
54027,WI,St. Croix County,70000.0,29.9
54028,WI,St. Croix County,52891.0,41.27
54082,WI,St. Croix County,84423.0,13.54
54101,WI,Oconto County,64450.0,52.98
54102,WI,Marinette County,34028.0,98.36
54103,WI,Forest County,34531.0,74.63
54104,WI,Marinette County,33611.0,203.55
54106,WI,Outagamie County,55976.0,91.61
54107,WI,Shawano County,55231.0,73.67
54110,WI,Calumet County,61597.0,64.59
54111,WI,Shawano County,53036.0,52.74
54112,WI,Marinette County,48491.0,62.78
54113,WI,Outagamie County,68773.0,1.73
54114,WI,Marinette County,38457.0,245.49
54115,WI,Brown County,62172.0,125.57
54119,WI,Marinette County,39524.0,93.75
54120,WI,Florence County,31250.0,97.75
54121,WI,Florence County,48728.0,261.48
54123,WI,Calumet County,63224.0,0.5
54124,WI,Oconto County,42969.0,94.14
54125,WI,Marinette County,28393.0,74.08
54126,WI,Brown County,64943.0,76.03
54127,WI,Shawano County,50357.0,0.08
54128,WI,Shawano County,39185.0,51.83
54129,WI,Calumet County,53616.0,72.36
54130,WI,Outagamie County,60443.0,79.74
54135,WI,Menominee County,37539.0,80.43
54136,WI,Outagamie County,45482.0,2.07
54137,WI,Shawano County,52232.0,26.16
54138,WI,Oconto County,36528.0,72.94
54139,WI,Oconto County,51900.0,95.78
54140,WI,Outagamie County,58247.0,3.17
54141,WI,Oconto County,91250.0,26.03
54143,WI,Marinette County,38775.0,67.78
54149,WI,Oconto County,39545.0,125.28
54150,WI,Menominee County,22847.0,17.13
54151,WI,Marinette County,45813.0,120.64
54153,WI,Oconto County,46364.0,101.18
54154,WI,Oconto County,42233.0,83.33
54155,WI,Brown County,65000.0,34.37
54156,WI,Marinette County,37872.0,136.34
54157,WI,Marinette County,50327.0,88.68
54159,WI,Marinette County,50441.0,63.03
54160,WI,Calumet County,55833.0,0.45
54161,WI,Marinette County,43304.0,124.45
54162,WI,Brown County,58311.0,114.04
54165,WI,Outagamie County,58058.0,93.4
54166,WI,Shawano County,43775.0,141.3
54169,WI,Calumet County,103295.0,3.42
54170,WI,Outagamie County,60128.0,114.35
54171,WI,Oconto County,82378.0,23.17
54173,WI,Brown County,82877.0,14.08
54174,WI,Oconto County,42592.0,191.06
54175,WI,Oconto County,46719.0,54.25
54177,WI,Marinette County,40109.0,171.92
54180,WI,Brown County,71400.0,4.1
54201,WI,Kewaunee County,43301.0,74.9
54202,WI,Door County,56563.0,41.5
54204,WI,Door County,58056.0,47.61
54205,WI,Kewaunee County,60625.0,41.24
54207,WI,Manitowoc County,65208.0,0.99
54208,WI,Brown County,61381.0,102.34
54209,WI,Door County,57188.0,39.38
54210,WI,Door County,50625.0,26.68
54211,WI,Door County,56250.0,3.55
54212,WI,Door County,58281.0,32.93
54213,WI,Door County,51400.0,36.67
54214,WI,Manitowoc County,52917.0,0.28
54216,WI,Kewaunee County,52712.0,108.34
54217,WI,Kewaunee County,63313.0,112.87
54220,WI,Manitowoc County,45277.0,98.63
54227,WI,Manitowoc County,67650.0,31.3
54228,WI,Manitowoc County,59494.0,40.21
54229,WI,Brown County,68667.0,41.04
54230,WI,Manitowoc County,61337.0,109.8
54232,WI,Manitowoc County,48304.0,0.75
54234,WI,Door County,43831.0,24.04
54235,WI,Door County,49189.0,192.15
54241,WI,Manitowoc County,44970.0,66.27
54245,WI,Manitowoc County,60353.0,40.56
54246,WI,Door County,50089.0,25.48
54247,WI,Manitowoc County,61356.0,34.01
54301,WI,Brown County,48136.0,6.55
54302,WI,Brown County,35110.0,9.55
54303,WI,Brown County,40481.0,10.94
54304,WI,Brown County,45875.0,11.72
54307,WI,Brown County,,0.07
54311,WI,Brown County,61105.0,64.1
54313,WI,Brown County,73662.0,59.6
54401,WI,Marathon County,47089.0,83.27
54403,WI,Marathon County,50796.0,133.77
54405,WI,Clark County,45609.0,29.91
54406,WI,Portage County,58583.0,67.07
54407,WI,Portage County,61591.0,46.99
54408,WI,Marathon County,54107.0,44.49
54409,WI,Langlade County,42020.0,212.18
54410,WI,Wood County,54524.0,66.36
54411,WI,Marathon County,54320.0,190.17
54412,WI,Wood County,57216.0,72.31
54413,WI,Wood County,36875.0,31.36
54414,WI,Shawano County,48750.0,128.81
54416,WI,Shawano County,42014.0,82.99
54417,WI,Marathon County,50357.0,0.31
54418,WI,Langlade County,58500.0,116.75
54420,WI,Clark County,46354.0,38.46
54421,WI,Clark County,43438.0,70.83
54422,WI,Clark County,41984.0,38.77
54423,WI,Portage County,65223.0,53.42
54424,WI,Langlade County,52722.0,164.2
54425,WI,Clark County,43250.0,44.09
54426,WI,Marathon County,53000.0,108.34
54427,WI,Marathon County,48393.0,44.85
54428,WI,Langlade County,35625.0,65.26
54430,WI,Langlade County,40250.0,4.87
54433,WI,Taylor County,38859.0,160.49
54435,WI,Lincoln County,48615.0,219.43
54436,WI,Clark County,41875.0,106.75
54437,WI,Clark County,48889.0,119.01
54440,WI,Marathon County,57353.0,84.51
54441,WI,Wood County,70455.0,0.95
54442,WI,Lincoln County,43125.0,74.28
54443,WI,Portage County,60759.0,90.67
54446,WI,Clark County,46403.0,76.46
54447,WI,Taylor County,30917.0,31.08
54448,WI,Marathon County,66825.0,89.02
54449,WI,Wood County,49534.0,170.48
